timestamp_utc,gpu0_used_mib,gpu1_used_mib,gpu0_util,gpu1_util
2026-09-26T15:08:37.785788+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:38.837364+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:39.889078+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:40.936664+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:41.985611+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:43.034089+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:44.085393+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:45.135538+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:46.185941+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:47.236931+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:48.284644+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:49.333279+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:50.381534+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:51.434511+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:52.485080+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:53.536964+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:54.588678+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:55.638691+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:56.687126+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:57.736527+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:58.786929+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:08:59.837969+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:00.890502+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:01.940428+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:02.989429+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:04.038161+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:05.089443+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:06.139623+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:07.190377+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:08.241248+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:09.290871+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:10.339447+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:11.388592+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:12.439496+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:13.491348+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:14.541361+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:15.592215+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:16.641420+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:17.688652+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:18.736745+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:19.788498+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:20.839194+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:21.889403+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:22.940724+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:23.988612+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:25.038410+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:26.086424+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:27.139113+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:28.190642+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:29.241296+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:30.292174+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:31.340945+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:32.389482+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:33.438913+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:34.489559+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:35.541231+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:36.591730+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:37.642784+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:38.691516+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:39.739813+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:40.788814+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:41.838658+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:42.890341+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:43.941034+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:44.993445+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:46.042465+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:47.089991+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:48.139551+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:49.189953+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:50.241334+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:51.293325+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:52.343465+00:00,0.0,0.0,0.0,0.0
2026-09-26T15:09:53.392524+00:00,0.0,0.0,0.0,0.0
